Transaction_ID,Account Holder,Transaction_Date,Amount,Beneficiary
5667304,Charlie,2024-05-12,3998.64,Bob
4132850,Ivy,2020-12-08,2773.5,Bob
2742771,Bob,2022-11-27,5523.85,Ivy
1523647,Jack,2023-10-19,3399.82,Charlie
6701954,Bob,2024-02-18,1644.52,Charlie
9394628,Bob,2020-03-03,2720.88,Frank
2209025,Bob,2020-02-27,5825.32,Jack
9091942,Charlie,2021-07-17,1963.22,Alice
5272428,Grace,2023-08-29,2149.74,Jack
9782378,David,2022-04-07,4435.96,Grace
5438313,Jack,2024-12-31,9092.01,Emma
7202915,David,2024-03-09,6563.14,David
7980477,Ivy,2024-05-19,2652.64,Ivy
1629985,Jack,2024-10-18,8538.58,Alice
1109155,Bob,2020-05-08,2357.78,Hannah
9906551,Jack,2020-06-12,9605.72,Frank
1811914,Jack,2022-09-21,9136.63,Jack
1421400,Charlie,2023-10-25,3027.74,Grace
2342381,Hannah,2023-12-02,420.48,Hannah
6262647,David,2021-03-23,7309.84,Emma
8701231,Jack,2021-06-23,1956.69,Ivy
7789820,Hannah,2023-05-21,4749.45,Frank
2145485,Bob,2021-06-15,2416.91,Bob
9096305,Jack,2023-06-26,6323.99,Hannah
1381532,Charlie,2021-09-12,7252.18,David
4083491,Bob,2020-03-14,9191.68,Charlie
4087447,Jack,2022-05-25,3817.78,Charlie
1484378,Emma,2024-08-30,4158.88,Hannah
6571198,Bob,2024-11-10,7615.41,Emma
6586303,Charlie,2024-07-15,1022.4,Bob
8263205,David,2025-04-10,6821.18,Charlie
2771416,Frank,2021-01-24,9568.75,Jack
4585977,Jack,2022-08-31,1585.5,Frank
4001742,Hannah,2020-07-04,5026.22,Emma
4986261,Frank,2020-11-17,468.14,Frank
3436665,David,2023-01-06,411.55,Bob
3834112,Frank,2023-03-20,6816.49,Ivy
9736913,Bob,2024-10-31,8074.03,Charlie
3285384,Charlie,2022-06-02,6000.11,Charlie
8051527,David,2024-06-19,2667.59,Frank
9005838,Grace,2020-04-05,282.1,Emma
1790768,Charlie,2022-02-02,1530.59,Alice
4012538,Charlie,2022-12-16,8071.4,Charlie
2994959,Bob,2023-04-25,556.78,Grace
8479618,Jack,2025-01-25,1140.06,Alice
2150539,Hannah,2021-01-09,588.21,Charlie
1229202,Jack,2022-05-27,129.95,Bob
9269565,Charlie,2020-09-15,2500.55,Jack
9678016,Hannah,2022-04-02,8700.1,Grace
2398713,Charlie,2022-09-25,8205.32,Ivy
3632302,Alice,2023-07-24,4971.9,Hannah
4624972,Bob,2024-11-17,2998.56,Emma
1720304,Frank,2023-07-21,5652.59,Alice
9230984,Grace,2024-08-07,5968.25,Alice
6665303,Charlie,2022-10-08,2885.78,Frank
2649388,Jack,2022-03-30,182.52,Emma
5525298,Alice,2024-10-18,8523.66,Hannah
6595493,Ivy,2024-03-15,4359.85,Emma
6098888,Frank,2023-01-09,8383.39,Charlie
8445712,Bob,2021-07-28,9442.12,David
9345967,Emma,2025-04-21,5939.37,David
8363677,Grace,2021-06-07,832.3,Hannah
8188636,Hannah,2024-02-04,5770.3,Ivy
4412284,Alice,2024-02-01,6704.8,David
2548640,Frank,2025-05-13,9446.45,David
7124538,Ivy,2020-01-05,452.75,Emma
9807630,Frank,2021-06-18,2934.02,Charlie
9844174,Ivy,2023-01-06,6020.39,Frank
9318676,Hannah,2023-08-02,3001.75,Alice
4544561,Emma,2024-06-26,2478.96,Charlie
4206490,Charlie,2024-04-23,1192.04,Bob
3483259,David,2025-02-27,1727.46,Frank
5980614,Emma,2023-07-28,7115.87,Frank
5454758,Emma,2021-01-13,1237.32,Alice
1081559,Charlie,2024-02-26,6539.97,David
3219114,Grace,2023-05-29,7006.56,Emma
8905926,Alice,2022-01-02,6416.12,Bob
5426334,Alice,2023-12-24,7095.47,Alice
8740962,Grace,2023-09-04,6048.04,Emma
1782767,Jack,2020-09-26,5727.01,Alice
4153900,Hannah,2023-12-24,6391.66,Bob
7656121,Grace,2021-04-21,2876.08,Alice
4118103,Jack,2023-09-17,4121.89,Grace
7709381,Frank,2022-08-16,7757.16,Grace
1718243,Frank,2020-10-30,4675.3,Grace
9730091,Hannah,2022-10-01,6122.94,Emma
7142666,Jack,2021-12-20,5374.29,Grace
5226934,Emma,2022-08-23,8556.46,Jack
5735352,Grace,2020-08-31,4731.75,Hannah
1138714,Grace,2022-11-07,8686.83,Hannah
4442129,Grace,2020-08-05,5693.84,Emma
3596740,Ivy,2024-05-17,5179.9,Ivy
9657138,Hannah,2020-01-05,9841.12,Grace
7394699,Hannah,2024-10-30,8714.33,Ivy
2782268,Charlie,2023-11-27,6394.8,Bob
8976629,Jack,2025-06-22,2311.37,Ivy
7497498,Ivy,2023-08-24,6023.01,David
5330713,Alice,2020-08-12,1388.85,Alice
5343857,Charlie,2020-05-02,6948.02,Frank
1644925,Jack,2024-10-18,4150.21,Alice
3873192,Hannah,2021-02-26,1397.67,Hannah
3771154,Frank,2021-02-22,1211.79,Grace
6861233,Alice,2023-06-25,6836.55,Charlie
3462614,Hannah,2020-01-12,1093.14,David
8794451,Frank,2024-01-07,8698.81,Alice
3637492,Hannah,2023-04-23,9479.77,Grace
5911792,Charlie,2020-03-04,9132.6,Hannah
1390288,Ivy,2022-07-19,4914.53,Emma
8315723,David,2025-05-28,6568.6,David
9905098,Emma,2023-10-02,3042.42,Hannah
1556780,Emma,2024-07-03,57.79,Alice
9756751,Jack,2022-09-04,4258.51,Charlie
2842928,Grace,2022-03-14,2623.15,Grace
8718325,David,2021-12-29,6781.71,Hannah
8277166,Frank,2024-09-11,9806.08,Charlie
2912612,Charlie,2020-01-13,5601.65,Frank
4280761,Charlie,2024-02-21,7101.5,Charlie
6341608,Hannah,2020-05-07,3208.86,Alice
3430623,Emma,2023-01-11,1098.69,Jack
3132349,David,2023-06-04,3571.15,Frank
9503041,Alice,2020-12-05,5044.55,Emma
3610725,David,2021-02-23,4781.26,Alice
1622062,David,2023-04-17,4641.17,Charlie
6230458,Charlie,2024-06-01,3983.69,Jack
2068926,Grace,2025-02-27,7751.28,David
1819612,Grace,2023-12-03,3931.12,Jack
3291286,Jack,2023-04-13,8616.05,Emma
3067459,Emma,2020-05-09,2526.56,Alice
2659175,Alice,2021-07-13,3177.07,Bob
2488173,Hannah,2022-04-26,1536.15,Hannah
5137927,Emma,2020-03-31,7035.49,Alice
1069757,Ivy,2020-09-05,135.95,Jack
9135066,Alice,2022-07-18,917.74,Frank
3514158,David,2021-04-14,3533.33,Emma
4352443,David,2021-02-02,5432.34,Ivy
5989663,Grace,2023-11-29,9631.1,Charlie
8659010,David,2022-04-27,4574.05,Charlie
7408614,Grace,2021-12-06,6652.37,Frank
2712565,Grace,2020-08-17,7064.07,Bob
7983267,Hannah,2022-09-13,4228.65,Frank
3960046,Ivy,2024-08-02,9661.67,Jack
1418416,David,2023-10-23,6125.1,Jack
4793861,Hannah,2021-07-04,2380.08,David
1994302,Charlie,2020-10-18,9333.58,Hannah
7932974,Charlie,2021-10-03,530.5,Frank
5484844,Jack,2023-08-17,8455.05,Grace
7756399,Jack,2023-01-29,9386.37,Frank
5654941,David,2024-05-01,9365.8,Alice
6407240,Emma,2021-09-18,6180.69,Alice
6250851,Ivy,2021-12-03,8880.49,Jack
9386956,Ivy,2022-03-03,9024.27,Alice
4436472,Bob,2022-05-27,589.35,Charlie
5678124,Grace,2024-03-10,3616.97,Frank
1070558,Ivy,2021-11-29,7702.34,Alice
8727159,Alice,2020-08-14,616.65,Frank
2958559,Grace,2024-03-17,2762.15,Emma
7705471,Jack,2023-04-02,3799.11,Ivy
9096682,Emma,2022-12-20,2032.1,Emma
9626025,Jack,2024-07-19,5054.73,Hannah
2365756,Emma,2025-01-06,5564.75,Jack
6698068,Bob,2025-06-22,4817.48,Hannah
2776950,Bob,2023-10-01,6456.17,Ivy
6038545,Charlie,2024-10-21,4089.04,Charlie
8096741,David,2021-02-04,644.68,Emma
4321888,Bob,2022-01-05,9362.27,Frank
2512366,Grace,2023-02-14,6240.02,Charlie
5885683,Charlie,2020-10-20,1777.02,Hannah
3515463,Jack,2023-06-29,2316.29,Alice
4388050,Frank,2020-02-29,7838.64,Hannah
3929789,Bob,2023-02-11,9759.79,Ivy
1360746,Emma,2023-06-28,5613.28,Frank
4359936,David,2023-09-09,1020.29,Emma
7265079,Alice,2024-04-22,6640.1,Jack
1821929,Bob,2020-12-20,2422.86,Jack
7406164,Ivy,2021-10-14,8983.77,Bob
2377644,Jack,2022-02-26,6785.56,Jack
3382248,David,2020-09-08,5381.51,Bob
6141463,Jack,2021-12-19,7567.52,Bob
7579615,Grace,2021-06-08,8945.09,Grace
7374359,Frank,2024-03-30,9372.26,Grace
5981746,David,2020-08-23,9182.76,Emma
6583772,Charlie,2023-05-22,7006.17,Alice
9456152,David,2021-04-15,950.54,Hannah
7471563,Frank,2023-08-13,5977.33,Ivy
5245983,Bob,2024-08-07,8541.53,Hannah
8852253,Frank,2024-09-27,8653.33,Grace
1457530,David,2021-10-11,2162.41,David
4214139,Jack,2021-11-16,2517.37,Charlie
7808706,Hannah,2024-03-09,9729.64,Grace
7426606,David,2023-06-05,5689.54,Grace
8404588,Grace,2022-01-16,829.71,David
5737417,Grace,2024-02-01,3030.42,Grace
8275987,Ivy,2023-11-29,5268.69,Grace
9752819,Hannah,2025-05-02,5413.57,Jack
9873655,Ivy,2020-02-17,7968.49,Frank
9071240,Frank,2021-09-19,800.84,Hannah
4350019,Alice,2020-05-04,7908.5,Bob
4648440,Frank,2022-10-08,8526.01,Frank
6308869,Alice,2020-07-25,4384.85,Frank
3847762,Hannah,2022-08-11,6444.57,Alice
6185979,Emma,2023-11-17,6970.71,Bob
4631356,Emma,2023-05-26,6524.66,Grace
5687058,Ivy,2021-09-08,2509.24,David
5402163,Alice,2020-12-23,6366.45,Grace
6061474,Bob,2021-01-12,8946.75,Jack
6671740,Hannah,2020-08-16,2726.22,Jack
2642182,Frank,2021-02-22,1485.12,Emma
3031008,Charlie,2020-09-15,6134.14,Bob
6638914,Hannah,2020-01-29,2128.5,Bob
7512629,Hannah,2020-01-02,5815.6,Hannah
6453534,Bob,2025-05-06,1319.75,Grace
6305382,Emma,2020-12-07,5768.5,Charlie
7456424,Jack,2022-07-29,7400.08,Hannah
1365396,Charlie,2023-11-27,9967.61,Hannah
8590827,Ivy,2023-04-08,520.95,Alice
9905585,Charlie,2024-12-18,1593.3,Jack
8846875,Hannah,2022-12-09,758.01,Bob
7812536,David,2020-03-12,2149.51,Jack
3901005,Alice,2020-05-18,1103.25,Frank
1827817,Charlie,2024-12-08,4600.24,Ivy
4242559,Emma,2023-09-08,3554.92,Jack
8541532,Frank,2023-09-28,1383.66,Charlie
8082596,Ivy,2021-02-18,5570.75,Bob
9024306,David,2023-02-06,3746.98,David
3358778,David,2024-02-10,6471.6,Hannah
1066392,Frank,2021-05-18,3018.27,Alice
3465969,Grace,2024-03-07,2842.79,Alice
8758058,Charlie,2025-03-11,5872.66,Grace
5651865,Alice,2020-05-31,7767.14,Grace
9919604,Emma,2024-07-13,9823.95,Frank
9158937,David,2021-08-11,3796.61,Bob
3428123,Frank,2021-10-23,3337.19,Alice
9965411,David,2021-10-16,8940.14,Charlie
5999061,Emma,2024-01-23,3162.61,David
8944693,Jack,2020-03-23,6932.21,Alice
9938113,Bob,2020-05-01,2528.01,David
8477956,Ivy,2022-06-10,271.45,Emma
3125728,Jack,2021-06-13,6093.8,Bob
2899883,Hannah,2021-12-17,7850.6,Frank
4707075,Ivy,2024-09-26,4179.12,Grace
7532744,Bob,2020-02-17,4162.4,Frank
8751026,Bob,2022-08-28,2562.73,Hannah
3160460,David,2022-04-17,4717.3,Jack
4705776,Bob,2023-06-28,7788.75,Charlie
2646154,Hannah,2022-02-01,7697.13,Ivy
1268222,Bob,2021-04-21,3665.27,Jack
4636016,Jack,2024-04-21,299.14,Ivy
8552299,Hannah,2020-03-14,6687.63,Ivy
3886678,Ivy,2020-04-30,477.04,David
1324592,David,2024-01-25,8286.04,Grace
3661318,David,2024-01-18,7981.98,Emma
9839229,Ivy,2021-01-24,7441.21,Charlie
6533228,Grace,2023-12-10,3941.44,Ivy
4991820,Charlie,2023-08-26,4594.23,Bob
4070508,Jack,2021-05-29,1075.05,Charlie
5566407,Charlie,2022-10-23,8953.66,Frank
1507499,David,2022-04-21,6324.75,Frank
1571887,Ivy,2020-12-18,9657.3,Emma
1188647,Ivy,2023-05-02,1726.37,Bob
3365342,Emma,2021-02-07,9947.1,Ivy
9604189,Ivy,2021-08-20,41.34,Ivy
2201712,Jack,2023-03-09,9643.51,Ivy
5279384,Alice,2022-05-18,9491.97,Grace
7550691,David,2023-09-12,5391.84,Hannah
2183551,Frank,2022-03-28,4018.39,Bob
4239606,Alice,2020-06-04,8054.89,David
2889088,Bob,2023-12-04,2577.25,Frank
9084966,Emma,2024-05-11,3599.49,Alice
1944681,Jack,2024-04-17,5828.56,David
6850607,Charlie,2021-12-08,3306.68,Frank
1462972,Bob,2025-06-11,3404.91,Ivy
8419801,Alice,2020-01-23,5872.18,Alice
7697959,Frank,2021-12-27,4954.62,Alice
2243809,Frank,2024-05-16,1727.31,Frank
5780754,Bob,2025-06-17,8877.15,Alice
6983312,Emma,2021-01-16,944.74,Hannah
5663378,Bob,2022-03-24,9777.97,Alice
4616357,Ivy,2021-03-08,7198.32,David
9833856,Hannah,2024-01-01,8036.46,Alice
6835476,Emma,2021-12-11,7398.03,Emma
8933919,Jack,2021-09-17,182.06,Emma
6713433,Alice,2020-02-21,2476.48,Hannah
7948374,Grace,2020-10-23,8836.72,Jack
2840753,David,2022-09-12,3331.93,David
9337537,Bob,2023-06-22,7476.75,Alice
5762451,David,2022-10-09,7569.17,Grace
6639572,Alice,2022-11-23,2037.19,Hannah
8787313,Bob,2020-09-24,658.01,Grace
9323056,Jack,2023-08-27,9690.5,Ivy
9999770,Grace,2020-04-17,6158.28,Charlie
3203977,Charlie,2020-01-16,4140.68,Ivy
1335642,Charlie,2022-04-25,3595.97,Ivy
2935577,Alice,2020-08-19,4985.62,Grace
6272142,Frank,2024-04-08,9341.66,David
6217890,Jack,2022-10-18,3640.7,David
5224904,Emma,2023-06-29,4903.66,Hannah
6857493,Grace,2022-09-22,877.28,Frank
8121338,Jack,2023-04-18,5749.98,Bob
3648931,Ivy,2024-07-17,7770.51,Frank
7207774,Charlie,2020-04-15,8898.69,David
9248740,Frank,2021-08-10,4950.15,Emma
4385023,Grace,2025-06-03,375.77,Alice
2458519,Jack,2022-10-16,5347.91,Alice
2012938,Hannah,2023-06-30,6304.87,Frank
2311057,David,2024-07-03,5147.69,Ivy
2376038,Bob,2021-01-17,1119.12,Alice
2927496,Alice,2022-03-30,4162.04,Grace
3936060,Emma,2020-11-05,1028.4,Frank
9546452,David,2025-04-04,4653.45,Emma
1005710,Emma,2020-07-02,57.48,David
1264953,Jack,2021-10-20,607.45,Jack
3227549,Jack,2022-04-19,809.21,Frank
5150539,David,2022-11-15,5922.97,Grace
5150956,Ivy,2022-01-17,9343.66,Alice
8933118,Emma,2024-02-04,9492.59,Bob
5659516,Grace,2020-08-05,429.17,Ivy
2260542,Frank,2021-12-12,9033.32,David
5558710,Charlie,2021-10-02,5748.44,Ivy
3451857,Hannah,2024-08-28,412.27,Ivy
9719402,Grace,2025-01-07,8424.63,David
3749092,Bob,2024-10-29,7025.61,Hannah
1518674,Hannah,2025-02-02,1629.52,Ivy
7398166,Hannah,2023-04-01,9276.75,Bob
1036681,Ivy,2023-07-14,6340.79,Alice
3971517,Emma,2020-11-08,5978.13,Jack
8964841,Bob,2024-07-17,8683.23,Jack
6731353,Emma,2024-04-13,2715.4,Emma
4637811,Emma,2021-08-22,5536.61,Hannah
7697079,Alice,2024-01-11,3716.77,David
7047043,Charlie,2020-04-04,2967.9,Emma
1770454,Frank,2025-03-30,1281.24,Jack
8736868,Frank,2020-12-10,8363.73,Grace
8110813,Charlie,2021-09-12,8969.59,Frank
2582017,David,2023-04-27,9123.04,Charlie
3661971,Hannah,2025-02-18,4178.16,Grace
7009270,Ivy,2022-12-11,9389.6,Alice
8908487,Ivy,2024-10-01,3324.26,Charlie
2776536,Alice,2023-04-09,8378.85,Bob
3999849,Ivy,2021-05-10,9054.24,Charlie
3943831,Grace,2024-01-29,3809.38,Jack
8810647,Bob,2021-10-22,8355.33,Charlie
9018594,Emma,2024-05-30,5858.55,Ivy
3872354,David,2020-10-12,47.58,Alice
5989053,Ivy,2023-07-31,2107.88,Hannah
3698009,David,2023-08-08,3047.22,Grace
6853643,David,2022-02-05,2744.72,Jack
6773993,Bob,2024-06-04,2751.72,Ivy
2859152,Alice,2023-06-18,3220.56,Hannah
6903593,Bob,2021-02-16,8399.3,Hannah
7081047,Alice,2024-09-27,5362.22,David
7683947,Ivy,2025-01-07,1557.36,Charlie
1585949,Bob,2021-05-19,6157.42,Emma
3950697,Ivy,2024-06-11,6086.14,David
3115835,Charlie,2023-01-01,5853.22,Hannah
2177692,Jack,2023-06-18,1786.96,David
5342102,Alice,2020-03-08,947.62,Frank
9563274,David,2024-08-15,966.95,Grace
6858137,Ivy,2021-06-13,2333.62,Emma
2058129,Charlie,2022-09-25,107.3,Jack
6067497,Frank,2023-04-20,1269.72,Hannah
4786552,Charlie,2023-10-24,2004.81,Jack
5054932,Jack,2023-08-10,6225.76,Hannah
4318232,Ivy,2023-07-17,5656.97,Jack
4747441,Emma,2021-08-30,7060.25,Ivy
6742334,Grace,2024-03-29,9453.63,David
4066922,Bob,2020-11-09,6173.6,Charlie
9066736,Ivy,2022-06-16,9740.86,Grace
9163433,Jack,2021-12-14,3273.35,Frank
8361024,Grace,2023-01-27,4531.44,Frank
2341947,Ivy,2021-01-20,3480.33,Frank
3418794,Emma,2021-08-14,6355.45,Charlie
7970710,Hannah,2024-09-06,3044.84,David
8800278,Bob,2021-11-15,562.19,Alice
8201268,Emma,2023-09-06,7601.21,Bob
3738560,Bob,2024-08-09,7441.19,Bob
1067410,Hannah,2023-02-18,8552.76,Emma
7443443,Emma,2024-06-21,7973.77,Emma
7820713,Alice,2025-02-14,3172.57,Bob
6146425,Hannah,2023-04-07,1363.93,Ivy
4577239,Ivy,2020-10-16,5548.58,Hannah
7875881,Emma,2025-01-31,3062.47,Grace
7175693,Ivy,2025-03-22,8900.78,Grace
2824628,David,2022-12-13,2250.28,Jack
1674073,Emma,2022-06-23,7477.64,Frank
9300145,Grace,2021-09-06,7614.55,Emma
7505022,Charlie,2023-09-14,1844.26,Grace
6213092,Alice,2020-02-06,6239.05,Frank
9842616,Frank,2020-03-16,8060.2,Ivy
8670203,David,2021-10-09,559.57,Hannah
5067568,Frank,2023-05-28,3648.22,Ivy
4982781,Hannah,2020-08-30,2320.42,Hannah
3932892,Grace,2025-01-13,9838.93,Grace
1207630,David,2022-12-30,4609.94,Emma
7582689,Alice,2021-05-22,6529.15,Hannah
5989445,Hannah,2021-07-18,5230.33,Hannah
3173652,Alice,2023-10-10,966.1,Alice
7311187,Jack,2021-03-31,7372.72,David
5108769,Ivy,2021-07-31,560.56,Hannah
1983838,Charlie,2024-06-18,4336.11,David
5695891,Frank,2023-12-09,6912.56,Alice
7241727,Grace,2020-08-19,5245.48,Frank
2321554,Charlie,2020-02-23,7878.58,Jack
2178435,David,2020-08-21,1967.05,David
7760988,Jack,2023-01-04,3624.95,Charlie
5995560,Grace,2022-05-21,9984.76,Alice
2400768,Ivy,2020-03-13,7123.79,Ivy
1579358,Grace,2025-02-14,3185.65,Bob
5043086,Emma,2023-02-07,4714.35,Hannah
3958078,Alice,2020-04-22,613.23,Charlie
4439833,Jack,2022-09-12,7568.21,Frank
9636403,Ivy,2025-03-10,5818.57,Hannah
9661732,Grace,2021-05-03,4227.01,Hannah
8435161,David,2023-01-29,3166.45,Frank
1634168,Grace,2023-12-05,482.15,Emma
5797433,Ivy,2020-09-08,2460.64,Bob
2810247,Ivy,2023-10-07,5541.09,Hannah
4037750,Frank,2024-07-06,6036.48,Charlie
8374640,Ivy,2021-02-01,5266.78,Charlie
5682642,Frank,2024-11-02,9973.62,Emma
7583852,Grace,2021-08-31,6605.77,Hannah
9904157,Emma,2023-11-29,6123.68,Ivy
5449295,Charlie,2023-02-27,2801.49,Charlie
2545159,Charlie,2021-09-08,5889.2,Ivy
5892469,Grace,2025-01-22,2111.6,Charlie
8578943,Alice,2023-10-20,1497.1,Emma
4651290,Emma,2022-05-19,2839.13,Alice
4185162,Jack,2020-09-03,1633.16,Jack
6218510,Ivy,2021-11-19,7792.18,David
9547352,David,2022-09-25,4479.23,Alice
9553407,Frank,2020-03-15,2016.67,Jack
6704084,Ivy,2021-02-28,8268.68,Grace
9673006,David,2024-02-07,1527.52,David
9642069,Bob,2021-02-18,3589.85,David
7105629,Frank,2020-12-16,4449.23,Frank
1482796,Hannah,2021-11-18,7139.82,Hannah
4909352,Bob,2024-12-17,957.34,Frank
9481845,Alice,2025-01-11,5610.72,Frank
5364640,Jack,2021-06-14,321.53,Alice
8609019,Jack,2023-05-31,1305.26,Ivy
8139992,Charlie,2024-07-24,8448.51,David
3548527,Emma,2024-06-08,3268.11,Ivy
6394942,Charlie,2021-08-20,6833.78,Alice
3092920,Bob,2025-05-25,3479.65,Bob
2183854,Grace,2021-01-13,7955.6,David
6804700,Frank,2023-03-02,7344.73,Grace
2569215,Bob,2021-12-13,3053.18,Charlie
7831549,Jack,2025-05-06,8780.88,Bob
6953373,Emma,2022-01-11,2346.87,Jack
6330504,Ivy,2020-02-12,4457.93,Alice
3003800,Hannah,2021-08-05,7888.83,Alice
7580889,Frank,2025-04-03,8066.07,Jack
8391585,Grace,2024-11-30,253.91,Jack
5085714,Frank,2022-04-25,4679.97,Charlie
6539019,Charlie,2020-06-18,1037.68,Emma
5078816,Hannah,2021-06-12,8374.45,Charlie
3143019,Bob,2025-05-21,8438.26,Alice
6040211,Bob,2022-09-27,8017.34,Emma
6005544,Emma,2023-07-27,9679.15,Jack
1968844,Bob,2022-02-22,6364.78,Hannah
1654951,Jack,2025-06-06,4334.7,Emma
6551818,Grace,2023-09-03,5091.04,Emma
3180904,Grace,2024-11-07,3560.91,David
4789200,Frank,2020-10-23,2042.58,Grace
4568296,Grace,2021-03-06,6884.96,David
9614033,Alice,2024-01-07,2963.18,Frank
5400848,Charlie,2022-05-07,9963.42,Emma
4861064,Emma,2022-06-25,7139.11,Grace
2692078,David,2024-10-24,1920.4,Emma
8630446,Alice,2022-11-06,6024.82,Emma
8572048,Ivy,2024-01-21,850.85,Ivy
6788361,Grace,2022-04-03,3755.08,Grace
5927517,Grace,2024-12-02,9884.29,Grace
1776364,Hannah,2020-08-26,5160.84,Ivy
4231864,Frank,2023-07-20,1418.52,Grace
2319743,Emma,2021-11-23,2794.52,Hannah
8346019,Jack,2023-08-10,368.05,Charlie
5738068,Ivy,2022-02-27,9605.29,Emma
7815985,Bob,2020-09-04,7841.12,Grace
4546447,Frank,2020-11-21,2256.91,Ivy
1672287,Bob,2022-06-06,158.09,Charlie
6696000,Jack,2025-03-17,1266.92,Ivy
2096915,David,2022-03-01,7996.87,Bob
6778957,Jack,2024-02-02,8720.49,Grace
8190418,Frank,2020-06-17,422.94,Hannah
2624051,Grace,2021-08-11,2403.74,Grace
2597887,Grace,2022-08-26,6890.0,Charlie
2506305,Bob,2020-01-30,6400.84,Hannah
4998300,Emma,2025-02-25,7565.59,Ivy
7244564,Jack,2020-07-31,4605.57,David
3761031,David,2020-01-29,3675.7,Ivy
4681862,Hannah,2020-10-28,6978.38,Charlie
1812069,Frank,2021-09-22,5612.92,Ivy
7859123,Emma,2021-10-11,5673.2,Grace
4534822,Charlie,2021-05-23,5750.17,Bob
6718928,Emma,2022-07-29,5359.0,Bob
9544135,Ivy,2024-03-23,4725.85,Grace
4565622,Frank,2021-09-25,9477.05,David
4408559,Ivy,2020-02-19,2509.76,Grace
3200735,Bob,2024-08-18,5690.12,Hannah
6879743,Jack,2024-10-22,5524.99,Ivy
7186267,Hannah,2021-02-27,5707.63,Grace
7682433,Frank,2020-04-02,5102.45,Ivy
3782312,Jack,2024-03-18,9105.64,Frank
2303703,Frank,2025-06-18,108.46,David
9926639,Charlie,2022-08-22,1621.86,Emma
2347088,Jack,2024-09-09,3083.77,Ivy
4421238,David,2024-06-29,4830.21,Bob
2022860,Emma,2021-05-16,4984.27,Bob
3880756,Grace,2022-08-07,4568.09,Frank
9752001,Hannah,2022-07-31,3305.7,Alice
5773361,Hannah,2020-04-03,1994.11,Frank
7322800,David,2025-05-21,7291.52,Bob
1443236,Hannah,2024-05-11,2119.17,Jack
7710249,Jack,2020-02-06,94.48,Emma
4099971,Jack,2021-11-01,1389.99,Hannah
4354357,Charlie,2022-03-23,8316.96,Ivy
2684407,Frank,2024-09-16,5168.82,Jack
5194169,Charlie,2022-07-15,480.52,Frank
7627274,Grace,2023-08-25,2496.34,Ivy
8307446,Grace,2021-12-07,1999.93,David
8491263,Jack,2025-04-30,8802.11,Charlie
2031057,Ivy,2022-06-03,8870.3,Alice
9732840,Emma,2022-07-05,6282.45,Ivy
5766656,Bob,2020-10-03,4673.73,Emma
9640772,Bob,2023-05-05,519.66,Frank
1285334,Emma,2020-09-24,8277.31,Hannah
9765715,Alice,2023-04-28,1216.96,Jack
5691657,Charlie,2020-08-16,5331.11,Grace
2957803,David,2021-08-14,2233.43,Charlie
2775374,Ivy,2022-07-19,3646.52,Charlie
4058832,Frank,2024-06-13,9619.88,Ivy
7191329,Emma,2022-01-11,3716.02,Ivy
3480843,Jack,2023-06-01,3806.58,Alice
9850801,Jack,2024-09-28,4903.47,Jack
3748051,David,2022-03-20,8406.8,Jack
2782648,Hannah,2020-04-21,822.65,Bob
9840121,Charlie,2023-06-10,8692.86,Grace
5702536,Jack,2022-10-04,3736.93,Emma
5684186,Ivy,2022-10-24,5342.46,Grace
7567297,Alice,2025-03-26,2000.53,Jack
5649204,Alice,2023-12-27,9326.11,Ivy
7039668,Emma,2021-09-12,4256.65,Grace
1428656,Emma,2021-05-25,1464.08,Emma
6891077,Emma,2023-02-28,8588.6,Ivy
2437928,David,2020-10-12,3450.97,Frank
4770979,Grace,2022-09-06,4511.42,Frank
4466406,David,2020-08-31,6718.14,Grace
5918296,Alice,2023-09-04,7348.58,Bob
3542206,Jack,2023-03-03,9019.45,Jack
4748426,Hannah,2022-10-30,4557.39,Alice
4352668,Charlie,2023-09-16,3664.49,Grace
1676140,Jack,2023-04-27,6641.88,Emma
3432959,Grace,2023-10-21,5065.05,Charlie
3109477,Hannah,2025-03-01,4639.39,Alice
5329120,David,2021-06-08,8122.22,Alice
1722233,Charlie,2021-03-29,9322.99,Bob
5725301,Ivy,2024-07-07,9326.32,Frank
4103873,Bob,2020-01-13,983.12,Grace
7962967,Ivy,2022-05-02,7653.98,David
9153432,Bob,2020-03-05,6327.16,Bob
2587539,Frank,2020-09-12,7998.97,Grace
6705349,Hannah,2025-04-17,3898.93,Charlie
2060242,David,2023-09-30,160.77,Jack
6595959,Grace,2020-09-28,6494.36,Bob
4475032,Emma,2023-09-02,3354.66,Frank
4736517,Alice,2024-06-30,7786.98,Frank
6702167,Jack,2023-02-18,5000.55,Ivy
1494330,Emma,2023-09-03,7183.14,Bob
6293947,David,2021-03-22,642.52,Alice
3633089,Frank,2022-05-17,2899.9,Frank
4321124,Jack,2021-05-02,6595.76,Grace
8797048,Emma,2021-01-11,3042.38,Jack
1889730,Alice,2023-10-05,8895.03,Hannah
6106455,Alice,2022-11-08,705.27,Hannah
3553955,Bob,2023-03-31,4342.84,Frank
1153706,David,2020-10-07,7103.42,Alice
3729556,David,2023-06-24,1542.62,Charlie
6176426,Alice,2021-01-16,2637.62,Bob
4708685,Emma,2020-08-22,4046.75,Bob
